not_bio_related	name	summary	url
 	bioconductor-biomformat	"This is an R package for interfacing with the BIOM format. This package includes basic tools for reading biom-format files, accessing and subsetting data tables from a biom object (which is more complex than a single table), as well as limited support for writing a biom-object back to a biom-format file. The design of this API is intended to match the python API and other tools included with the biom-format project, but with a decidedly ""R flavor"" that should be familiar to R users. This includes S4 classes and methods, as well as extensions of common core functions/methods."	http://bioconductor.org/packages/3.5/bioc/html/biomformat.html
 	bioconductor-bionet	This package provides functions for the integrated analysis of protein-protein interaction networks and the detection of functional modules. Different datasets can be integrated into the network by assigning p-values of statistical tests to the nodes of the network. E.g. p-values obtained from the differential expression of the genes from an Affymetrix array are assigned to the nodes of the network. By fitting a beta-uniform mixture model and calculating scores from the p-values, overall scores of network regions can be calculated and an integer linear programming algorithm identifies the maximum scoring subnetwork.	http://bioconductor.org/packages/release/bioc/html/BioNet.html
 	bioconductor-biosigner	Feature selection is critical in omics data analysis to extract restricted and meaningful molecular signatures from complex and high-dimension data, and to build robust classifiers. This package implements a new method to assess the relevance of the variables for the prediction performances of the classifier. The approach can be run in parallel with the PLS-DA, Random Forest, and SVM binary classifiers. The signatures and the corresponding 'restricted' models are returned, enabling future predictions on new datasets. A Galaxy implementation of the package is available within the Workflow4metabolomics.org online infrastructure for computational metabolomics.	http://bioconductor.org/packages/release/bioc/html/biosigner.html
 	bioconductor-biostrings	Memory efficient string containers, string matching algorithms, and other utilities, for fast manipulation of large biological sequences or sets of sequences.	http://bioconductor.org/packages/3.4/bioc/html/Biostrings.html
 	bioconductor-biovizbase	The biovizBase package is designed to provide a set of utilities, color schemes and conventions for genomic data. It serves as the base for various high-level packages for biological data visualization. This saves development effort and encourages consistency.	http://bioconductor.org/packages/release/bioc/html/biovizBase.html
 	bioconductor-biseq	The BiSeq package provides useful classes and functions to handle and analyze targeted bisulfite sequencing (BS) data such as reduced-representation bisulfite sequencing (RRBS) data. In particular, it implements an algorithm to detect differentially methylated regions (DMRs). The package takes already aligned BS data from one or multiple samples.	http://bioconductor.org/packages/3.5/bioc/html/BiSeq.html
 	bioconductor-bsgenome	Infrastructure shared by all the Biostrings-based genome data packages	http://bioconductor.org/packages/release/bioc/html/BSgenome.html
 	bioconductor-bsgenome.celegans.ucsc.ce10	Full genome sequences for Caenorhabditis elegans (Worm) as provided by UCSC (ce10, Oct. 2010) and stored in Biostrings objects.	http://bioconductor.org/packages/release/data/annotation/html/BSgenome.Celegans.UCSC.ce10.html
 	bioconductor-bsgenome.celegans.ucsc.ce6	Full genome sequences for Caenorhabditis elegans (Worm) as provided by UCSC (ce6, May 2008) and stored in Biostrings objects.	http://bioconductor.org/packages/release/data/annotation/html/BSgenome.Celegans.UCSC.ce6.html
 	bioconductor-bsgenome.dmelanogaster.ucsc.dm3	Full genome sequences for Drosophila melanogaster (Fly) as provided by UCSC (dm3, Apr. 2006) and stored in Biostrings objects.	http://bioconductor.org/packages/release/data/annotation/html/BSgenome.Dmelanogaster.UCSC.dm3.html
 	bioconductor-bsgenome.ecoli.ncbi.20080805	Escherichia coli full genomes for several strains as provided by NCBI on 2008/08/05 and stored in Biostrings objects.	http://bioconductor.org/packages/release/data/annotation/html/BSgenome.Ecoli.NCBI.20080805.html
 	bioconductor-bsgenome.hsapiens.ucsc.hg19	Full genome sequences for Homo sapiens (Human) as provided by UCSC (hg19, Feb. 2009) and stored in Biostrings objects.	http://bioconductor.org/packages/release/data/annotation/html/BSgenome.Hsapiens.UCSC.hg19.html
 	bioconductor-bsgenome.hsapiens.ucsc.hg38	Full genome sequences for Homo sapiens (Human) as provided by UCSC (hg38, Dec. 2013) and stored in Biostrings objects.	http://bioconductor.org/packages/3.5/data/annotation/html/BSgenome.Hsapiens.UCSC.hg38.html
 	bioconductor-bsgenome.mmusculus.ucsc.mm10	Full genome sequences for Mus musculus (Mouse) as provided by UCSC (mm10, Jul. Dec. 2011) and stored in Biostrings objects.	http://bioconductor.org/packages/release/data/annotation/html/BSgenome.Mmusculus.UCSC.mm10.html
 	bioconductor-bsgenome.mmusculus.ucsc.mm9	Full genome sequences for Mus musculus (Mouse) as provided by UCSC (mm9, Jul. 2007) and stored in Biostrings objects.	http://bioconductor.org/packages/release/data/annotation/html/BSgenome.Mmusculus.UCSC.mm9.html
 	bioconductor-bubbletree	CNV analysis in groups of tumor samples (Publication Pending).	http://bioconductor.org/packages/release/bioc/html/BubbleTree.html
 	bioconductor-bumphunter	Tools for finding bumps in genomic data	http://bioconductor.org/packages/release/bioc/html/bumphunter.html
 	bioconductor-cager	Preprocessing of CAGE sequencing data, identification and normalization of transcription start sites and downstream analysis of transcription start sites clusters (promoters).	http://bioconductor.org/packages/release/bioc/html/CAGEr.html
 	bioconductor-calib	This package contains functions for normalizing spotted microarray data, based on a physically motivated calibration model. The model parameters and error distributions are estimated from external control spikes.	http://bioconductor.org/packages/3.5/bioc/html/CALIB.html
 	bioconductor-camera	Annotation of peaklists generated by xcms, rule based annotation of isotopes and adducts, EIC correlation based tagging of unknown adducts and fragments	http://bioconductor.org/packages/release/bioc/html/CAMERA.html
 	bioconductor-cancermutationanalysis	This package implements gene and gene-set level analysis methods for somatic mutation studies of cancer.  The gene-level methods distinguish between driver genes (which play an active role in tumorigenesis) and passenger genes (which are mutated in tumor samples, but have no role in tumorigenesis) and incorporate a two-stage study design.  The gene-set methods implement a patient-oriented approach, which calculates gene-set scores for each sample, then combines them across samples; a gene-oriented approach which uses the Wilcoxon test is also provided for comparison.	http://bioconductor.org/packages/3.5/bioc/html/CancerMutationAnalysis.html
 	bioconductor-cand	Functions to perform the CAnD test on a set of ancestry proportions. For a particular ancestral subpopulation, a user will supply the estimated ancestry proportion for each sample, and each chromosome or chromosomal segment of interest. A p-value for each chromosome as well as an overall CAnD p-value will be returned for each test. Plotting functions are also available.	http://bioconductor.org/packages/3.5/bioc/html/CAnD.html
 	bioconductor-cardinal	Implements statistical & computational tools for analyzing mass spectrometry imaging datasets, including methods for efficient pre-processing, spatial segmentation, and classification.	http://bioconductor.org/packages/devel/bioc/html/Cardinal.html
 	bioconductor-casper	Infer alternative splicing from paired-end RNA-seq data. The model is based on counting paths across exons, rather than pairwise exon connections, and estimates the fragment size and start distributions non-parametrically, which improves estimation precision.	http://bioconductor.org/packages/3.5/bioc/html/casper.html
 	bioconductor-category	A collection of tools for performing category analysis.	http://bioconductor.org/packages/3.5/bioc/html/Category.html
 	bioconductor-causalr	Causal network analysis methods for regulator prediction and network reconstruction from genome scale data.	http://bioconductor.org/packages/3.5/bioc/html/CausalR.html
 	bioconductor-cellgrowth	This package provides functionalities for the fitting of cell population growth models on experimental OD curves.	http://bioconductor.org/packages/3.5/bioc/html/cellGrowth.html
 	bioconductor-cellhts2	This package provides tools for the analysis of high-throughput assays that were performed in microtitre plate formats (including but not limited to 384-well plates). The functionality includes data import and management, normalisation, quality assessment, replicate summarisation and statistical scoring. A webpage that provides a detailed graphical overview over the data and analysis results is produced. In our work, we have applied the package to RNAi screens on fly and human cells, and for screens of yeast libraries. See ?cellHTS2 for a brief introduction.	http://bioconductor.org/packages/3.5/bioc/html/cellHTS2.html
 	bioconductor-cellmapper	Infers cell type-specific expression based on co-expression similarity with known cell type marker genes. Can make accurate predictions using publicly available expression data, even when a cell type has not been isolated before.	http://bioconductor.org/packages/3.5/bioc/html/CellMapper.html
